@RELATION scores

@ATTRIBUTE bm25_score	 NUMERIC
@ATTRIBUTE okapi_tf_score	   NUMERIC
@ATTRIBUTE tf_idf_score	     NUMERIC
@ATTRIBUTE lm_laplace_score	       NUMERIC
@ATTRIBUTE lm_jelinik_mercer	     NUMERIC
@ATTRIBUTE Score	          REAL

@Data
11.41,1.0795,3.96,-37.84,-104.0413,1
1.05,0.0,0.25,-38.45,-108.1262,1
1.03,0.0,0.24,-38.45,-108.1266,1
13.86,1.0001,4.96,-37.48,-105.2325,1
5.99,0.8565,2.04,-38.2,-106.7445,1
1.32,0.2535,0.41,-38.45,-108.1356,1
8.92,1.1736,3.05,-38.03,-105.9347,1
15.39,0.7217,5.37,-37.13,-105.3533,1
6.33,0.6443,1.98,-38.2,-106.7423,1
9.94,1.3093,3.5,-37.89,-105.9311,1
7.85,0.7933,2.56,-38.13,-105.0229,1
10.48,0.6751,3.28,-38.16,-104.5512,1
3.58,0.3266,1.06,-38.38,-107.0296,1
7.33,0.4602,2.5,-38.23,-105.2403,1
4.42,0.3945,1.52,-38.13,-108.1239,1
5.06,0.2264,1.49,-38.36,-105.6547,1
10.84,1.0743,3.67,-37.99,-104.1446,1
2.51,0.3118,0.72,-38.43,-107.4363,0
11.11,0.8448,3.8,-38.04,-103.5296,1
5.11,0.2678,1.53,-38.37,-105.8313,1
6.04,0.564,1.84,-38.24,-106.3405,0
4.74,0.5107,1.55,-38.29,-106.3353,0
3.18,0.0,0.91,-38.41,-107.0377,1
10.27,0.7064,3.73,-37.62,-104.6696,1
6.47,0.6611,2.03,-38.19,-106.7417,0
8.26,0.3032,2.68,-38.12,-105.933,1
7.36,0.578,2.32,-38.16,-104.9628,1
9.04,1.0013,3.09,-38.01,-104.5479,0
6.48,0.6972,2.02,-38.24,-105.9363,0
9.51,0.5656,3.28,-37.87,-105.6454,1
7.29,0.86,2.64,-37.93,-106.7443,1
10.04,1.2126,3.69,-37.62,-105.6394,1
1.62,0.0,0.44,-38.42,-107.4325,1
0.0,0.0,0.0,-38.46,-108.8195,0
3.04,0.0,1.04,-38.36,-108.1234,0
4.62,0.313,1.49,-38.34,-107.4362,1
3.74,0.0,1.14,-38.37,-107.4328,0
5.38,0.3773,1.8,-38.28,-107.4317,1
1.78,0.0,0.5,-38.41,-107.0285,0
2.62,0.0,0.73,-38.42,-107.0459,1
12.57,1.5617,4.83,-31.82,-93.1459,0
3.89,0.7191,1.32,-33.2,-94.6441,1
4.2,0.0,1.56,-33.1,-95.6272,0
7.95,0.2884,2.89,-33.03,-92.8619,1
13.58,1.5797,4.74,-32.38,-92.4534,0
14.78,1.8066,5.34,-32.17,-91.6558,0
6.41,0.9612,2.18,-33.14,-93.3298,0
14.11,1.6249,6.05,-30.64,-91.993,0
11.12,1.2788,4.08,-32.2,-93.9568,0
15.04,0.0,6.23,-30.96,-91.1195,0
12.1,0.6507,4.03,-32.69,-93.5522,0
11.59,0.4673,3.98,-32.49,-94.2468,0
15.74,1.5769,6.09,-31.38,-91.8492,0
9.05,1.1919,3.05,-32.61,-94.6467,0
13.74,1.7819,5.47,-31.48,-92.3356,0
17.28,0.5107,6.45,-30.24,-92.4524,0
14.75,1.9589,6.11,-30.87,-91.9395,0
13.77,1.8491,5.45,-31.51,-92.5845,0
1.92,0.2233,0.55,-33.3,-95.3543,0
10.41,0.7679,4.29,-31.63,-94.7824,0
13.82,1.6644,5.67,-30.98,-92.1063,0
14.77,1.8876,6.19,-30.78,-90.9589,0
16.85,1.87,6.64,-31.14,-90.9151,0
15.18,1.1617,5.93,-31.4,-93.3949,0
13.25,0.8612,4.8,-32.24,-93.5542,0
16.65,1.8414,0.0,-30.99,-90.063,1
14.33,1.1545,5.81,-31.15,-92.2325,0
3.61,0.0,1.12,-33.25,-95.3509,0
10.93,0.0,3.92,-32.62,-93.9538,1
0.94,0.3817,0.26,-33.31,-96.0337,0
11.69,1.1022,4.64,-31.72,-94.243,0
14.32,1.0678,5.42,-31.77,-93.7319,0
12.96,1.5489,5.08,-31.55,-93.5483,1
14.39,2.0578,5.79,-31.51,-90.6957,1
5.69,0.769,1.8,-32.96,-94.6567,0
13.66,1.282,5.11,-31.91,-93.0403,0
11.61,0.9915,3.76,-32.71,-92.4625,0
13.89,1.6431,5.69,-31.11,-92.2316,1
14.75,1.2255,5.76,-31.56,-92.6391,0
13.06,0.7172,5.06,-31.69,-94.424,0
15.82,1.6582,6.11,-31.57,-91.4359,1
1.44,0.6839,0.47,-33.29,-94.3512,0
12.63,1.3731,5.1,-31.44,-94.0162,0
12.97,1.8881,4.96,-31.96,-91.7625,0
15.61,1.3861,5.78,-32.11,-91.0354,0
11.86,1.2179,4.66,-31.94,-93.2705,0
9.84,1.0447,3.06,-32.95,-92.1766,0
3.42,1.091,1.19,-33.21,-94.9318,0
2.86,0.5445,0.89,-33.28,-94.654,0
1.33,0.6107,0.42,-33.29,-95.6257,0
1.4,0.653,0.45,-33.28,-95.6241,1
14.1,1.4136,5.49,-31.62,-91.8533,0
1.28,0.5797,0.4,-33.29,-95.627,0
9.09,0.6316,3.04,-32.73,-93.8477,0
2.98,0.9386,0.98,-33.27,-94.5344,0
4.1,0.7527,1.32,-33.26,-93.9644,0
12.36,1.2894,4.96,-31.74,-93.1507,1
17.38,1.829,6.66,-31.55,-91.7548,1
11.95,1.1849,4.74,-31.8,-93.5552,0
12.63,1.3601,5.11,-31.68,-92.8231,0
9.44,0.6648,3.71,-31.75,-95.6237,0
1.56,0.3697,0.51,-33.29,-96.0343,0
15.26,1.5076,6.11,-31.32,-92.4781,1
0.94,0.3844,0.27,-33.31,-96.0336,0
12.51,1.3242,5.04,-31.55,-93.836,1
15.86,1.6378,6.07,-31.61,-91.8795,0
5.12,0.0,2.08,-32.81,-95.1145,0
13.29,1.5145,5.49,-31.3,-93.0383,0
12.96,1.4175,5.3,-31.44,-93.2626,0
2.49,0.6946,0.96,-33.23,-95.1185,0
3.26,1.0041,1.14,-33.24,-94.6481,0
2.43,0.7233,0.75,-33.29,-95.3416,0
14.07,1.8622,5.66,-31.31,-92.7007,1
13.06,1.3975,5.38,-31.36,-92.9469,0
13.38,1.5273,5.56,-31.4,-92.0177,1
12.66,1.3615,5.13,-31.6,-93.2645,1
12.2,0.4776,3.94,-32.79,-92.5796,0
14.58,1.0982,5.63,-31.6,-93.3969,0
11.64,1.0518,4.67,-31.71,-93.8428,1
11.85,1.1531,4.7,-31.63,-94.4228,0
12.5,1.301,5.04,-31.56,-93.6835,0
11.32,1.0125,4.48,-31.85,-93.9613,1
1.48,0.7125,0.49,-33.28,-94.6564,0
9.48,0.6692,3.74,-32.04,-95.1201,0
12.58,1.3155,5.09,-31.63,-93.0451,0
12.46,1.3436,5.0,-31.54,-94.0168,0
11.14,1.1212,4.26,-32.1,-94.0231,0
10.84,1.1132,4.09,-32.18,-94.2444,0
12.01,1.1568,4.81,-31.74,-93.2413,1
12.09,1.1528,4.88,-31.52,-94.0883,0
2.14,0.0,0.71,-33.27,-96.033,0
11.59,1.2315,4.49,-32.08,-93.1821,0
12.35,1.3877,4.92,-31.85,-92.9951,0
14.41,1.3058,5.5,-31.88,-92.4855,0
11.65,1.1189,4.59,-31.73,-94.4236,0
1.4,0.6566,0.46,-33.29,-95.1209,0
1.31,0.5941,0.41,-33.3,-95.3438,0
9.82,1.0006,3.51,-32.45,-93.7441,0
12.31,1.1923,5.0,-31.4,-94.0871,0
1.51,0.7339,0.51,-33.27,-95.1162,0
1.5,0.7235,0.5,-33.27,-95.1168,0
0.0,0.0,0.0,-33.32,-96.7372,0
13.74,1.7845,5.46,-31.57,-91.9456,0
0.0,0.0,0.0,-33.32,-96.7284,0
5.95,0.5129,1.94,-33.19,-93.5579,0
3.63,0.0,1.28,-33.14,-96.0299,0
11.68,1.0831,4.65,-31.72,-94.0906,0
2.94,0.9234,0.96,-33.26,-95.3372,0
13.85,1.6928,5.63,-31.41,-91.5444,0
10.32,0.7577,4.23,-31.76,-94.5366,0
0.0,0.0,0.0,-33.32,-96.7217,0
12.63,1.1833,4.35,-32.55,-92.8581,0
12.87,1.5731,5.0,-31.61,-93.7295,0
12.5,1.3044,5.0,-31.57,-92.7857,0
0.83,0.3292,0.23,-33.31,-96.0368,0
1.54,0.3648,0.51,-33.29,-96.0346,0
2.38,0.6478,0.9,-33.22,-95.6243,0
2.92,0.8931,0.96,-33.27,-94.2525,0
14.78,1.5332,5.52,-31.95,-91.794,0
15.04,1.4452,5.74,-31.67,-91.948,0
12.04,1.2013,4.8,-31.77,-93.5545,0
0.74,0.2859,0.2,-33.31,-96.0402,0
1.21,0.2727,0.38,-33.31,-96.0415,0
7.62,0.4946,2.76,-32.51,-95.6314,0
7.16,0.7834,2.39,-32.84,-94.9396,0
2.28,0.0,0.77,-33.26,-96.0315,0
0.0,0.0,0.0,-33.32,-96.7308,0
9.5,0.836,3.46,-32.4,-94.6538,0
11.33,1.2449,4.34,-32.09,-93.9558,1
11.61,1.2195,4.51,-32.03,-93.555,0
0.0,0.0,0.0,-33.32,-96.729,0
11.09,1.2087,4.21,-32.23,-93.5154,0
12.58,1.3263,5.09,-31.69,-92.6445,0
12.49,0.7346,4.86,-31.79,-93.8459,0
9.61,0.6826,3.81,-31.62,-95.6231,0
11.07,0.987,4.32,-31.96,-94.0945,0
4.15,0.0,1.53,-32.95,-96.0274,1
7.14,1.2855,2.52,-33.06,-93.5468,0
0.97,0.3983,0.28,-33.31,-96.0329,0
1.44,0.6797,0.47,-33.28,-95.339,0
13.12,1.65,5.15,-31.59,-92.9906,0
14.99,0.9746,5.3,-32.32,-92.7415,0
16.7,1.6414,6.44,-31.6,-91.1356,1
13.07,1.2791,4.77,-32.11,-93.0404,0
2.59,0.7852,0.82,-33.28,-95.34,0
12.22,1.3061,4.78,-31.76,-93.1507,0
18.58,1.789,6.27,-30.47,-92.4512,1
0.0,1.4915,6.67,-30.92,-90.4445,1
0.0,0.0,0.0,-33.32,-96.7206,0
6.67,0.4153,2.32,-32.6,-96.0321,0
13.64,1.7855,5.43,-31.64,-92.0132,0
12.8,1.3681,5.22,-31.59,-92.6422,0
6.94,0.7241,2.5,-33.04,-93.1501,1
12.26,1.2247,4.93,-31.66,-93.4368,0
10.54,0.7831,4.38,-31.66,-94.3375,0
14.89,1.3081,5.86,-31.52,-92.1716,0
12.05,1.2711,4.77,-31.76,-94.0186,0
11.58,1.2458,4.49,-32.03,-93.7346,0
11.18,0.3763,3.8,-32.66,-93.5614,0
17.18,1.5669,6.71,-31.4,-90.4672,0
17.18,1.5669,6.71,-31.4,-90.4672,0
12.94,1.3645,5.32,-31.42,-92.862,0
14.85,1.306,5.69,-31.77,-92.8588,0
12.57,1.2815,5.11,-31.52,-93.4345,0
11.19,0.6876,3.61,-32.88,-92.1754,0
2.01,0.5118,0.71,-33.25,-96.0288,0
14.71,1.2894,5.65,-31.76,-92.7065,0
1.27,0.5706,0.4,-33.3,-95.6274,0
12.63,1.2706,5.16,-31.17,-94.2386,0
6.9,0.4819,2.66,-32.78,-94.6434,1
2.78,0.9096,0.89,-33.27,-94.9357,0
5.13,0.0,2.09,-24.22,-70.1565,0
4.87,0.0,1.93,-24.29,-70.2554,0
7.42,0.0,2.67,-24.29,-70.3494,0
0.0,0.0,0.0,-24.51,-72.5409,0
8.62,0.0,3.29,-23.79,-68.9181,0
7.04,0.0,2.53,-24.32,-69.6648,0
11.06,0.0,3.86,-24.21,-67.616,0
5.67,0.0,1.99,-24.36,-70.2516,0
8.24,0.0,3.16,-24.14,-69.1474,0
9.71,0.0,3.45,-24.22,-69.1474,1
0.0,0.0,0.0,-24.51,-72.5464,0
0.0,0.0,0.0,-24.51,-72.5474,0
0.0,0.0,0.0,-24.51,-72.5439,0
0.0,0.0,0.0,-24.51,-72.5417,0
0.0,0.0,0.0,-24.51,-72.5416,0
8.3,0.0,2.84,-24.3,-69.5541,0
6.88,0.0,2.59,-24.18,-69.2216,0
8.76,0.0,2.98,-24.3,-69.6581,0
4.57,0.0,1.47,-24.43,-70.7606,0
8.27,0.0,2.79,-24.33,-69.3737,0
7.09,0.0,2.58,-24.28,-69.8418,0
3.54,0.0,1.26,-24.35,-71.848,0
8.73,0.0,2.98,-24.28,-70.0614,0
0.0,0.0,0.0,-24.51,-72.5411,0
7.72,0.0,2.88,-24.22,-69.553,0
6.59,0.0,2.34,-24.33,-69.845,0
6.89,0.0,2.48,-24.3,-69.8431,0
3.95,0.0,1.46,-24.38,-70.941,0
5.89,0.0,1.98,-24.4,-70.073,0
16.07,0.0,0.0,-22.99,-67.4718,0
0.0,0.0,0.0,-24.51,-72.5436,0
0.0,0.0,0.0,-24.51,-72.5434,0
2.12,0.0,0.66,-24.48,-71.8576,0
7.09,0.0,2.55,-24.31,-69.6645,0
3.68,0.0,1.33,-24.39,-71.4465,0
0.0,0.0,0.0,-24.51,-72.546,0
10.98,0.0,3.8,-23.84,-69.7754,0
3.93,0.0,1.44,-24.32,-71.1644,0
0.0,0.0,0.0,-24.51,-72.5438,0
4.21,0.0,1.32,-24.44,-71.1626,0
9.07,0.0,3.26,-24.15,-68.7681,0
0.0,0.0,0.0,-24.51,-72.5448,0
6.82,0.0,2.57,-24.23,-69.5591,0
4.73,0.0,1.85,-24.31,-70.6068,0
8.7,0.0,3.15,-24.18,-68.9687,0
4.34,0.0,1.64,-24.32,-71.4453,0
2.77,0.0,0.91,-24.45,-71.852,0
0.0,0.0,0.0,-24.51,-72.5458,0
11.2,0.0,4.07,-24.07,-69.3673,0
3.47,0.0,1.23,-24.43,-71.1658,0
0.0,0.0,0.0,-24.51,-72.5411,0
13.4,0.0,4.91,-23.72,-68.5601,0
6.09,0.0,2.08,-24.33,-70.7557,0
3.91,0.0,1.28,-24.22,-71.8554,0
0.0,0.0,0.0,-24.51,-72.5445,0
0.0,0.0,0.0,-24.51,-72.5423,0
0.0,0.0,0.0,-24.51,-72.5455,0
0.0,0.0,0.0,-24.51,-72.5432,0
0.0,0.0,0.0,-24.51,-72.5472,0
3.59,0.0,1.28,-24.29,-71.8492,0
11.57,0.0,4.34,-24.0,-67.7611,0
6.31,0.0,2.19,-24.32,-70.7529,0
0.0,0.0,0.0,-24.51,-72.5496,0
10.76,0.0,3.64,-23.73,-70.4662,0
2.52,0.0,0.81,-24.46,-71.8539,0
4.4,0.0,1.71,-24.13,-71.442,0
0.0,0.0,0.0,-24.51,-72.5419,0
12.31,0.0,4.7,-23.94,-67.6952,0
6.01,0.0,2.13,-24.33,-70.2461,0
7.35,0.0,2.79,-24.1,-69.2917,0
3.32,0.0,1.16,-24.4,-71.849,0
4.19,0.0,1.59,-24.27,-71.4432,0
10.54,0.0,3.73,-24.18,-68.681,0
5.18,0.0,2.12,-24.2,-70.0701,0
0.0,0.0,0.0,-24.51,-72.5404,0
3.58,0.0,1.28,-24.34,-71.8479,0
3.54,0.0,1.26,-24.41,-71.4476,0
0.0,0.0,0.0,-24.51,-72.5435,0
0.0,0.0,0.0,-24.51,-72.5466,0
7.09,0.0,2.27,-24.35,-70.4704,0
2.53,0.0,0.84,-24.44,-71.8504,0
0.0,0.0,0.0,-24.51,-72.5524,0
3.73,0.0,1.43,-24.31,-70.7544,0
0.0,0.0,0.0,-24.51,-72.5417,0
3.35,0.0,1.17,-24.43,-71.1673,0
2.91,0.0,0.97,-24.46,-71.4538,0
5.58,0.0,1.86,-24.4,-70.7583,0
9.04,0.0,2.89,-24.34,-68.9712,0
0.0,0.0,0.0,-24.51,-72.541,0
6.84,0.0,2.55,-24.23,-69.6649,0
0.0,0.0,0.0,-24.51,-72.5476,0
7.09,0.0,2.74,-24.11,-69.4596,0
4.76,0.0,1.54,-24.38,-71.1611,0
3.7,0.0,1.34,-24.39,-71.4463,0
3.99,0.0,1.48,-24.34,-71.4444,0
7.87,0.0,2.98,-24.16,-69.0601,0
0.0,0.0,0.0,-24.51,-72.5413,0
5.59,0.0,1.92,-24.37,-70.4698,0
4.98,0.0,1.65,-24.41,-70.7603,0
9.38,0.0,3.28,-24.21,-69.5525,0
0.0,0.0,0.0,-24.51,-72.5426,0
3.95,0.0,1.46,-24.37,-71.1605,0
7.95,0.0,3.14,-23.97,-68.5638,0
0.0,0.0,0.0,-24.51,-72.5408,0
7.86,0.0,3.06,-24.06,-68.8881,0
5.78,0.0,2.06,-24.35,-70.0708,0
0.0,0.0,0.0,-24.51,-72.5411,0
1.8,0.0,0.55,-24.48,-71.8572,0
4.43,0.0,1.69,-24.34,-70.941,0
11.47,0.0,3.63,-24.18,-68.28,0
4.66,0.0,1.81,-24.32,-70.4773,0
5.08,0.0,2.06,-24.23,-70.2509,0
3.68,0.0,1.33,-24.39,-71.4465,0
3.68,0.0,1.33,-24.39,-71.4465,0
4.5,0.0,1.77,-24.28,-70.6022,0
0.0,0.0,0.0,-24.51,-72.5424,0
4.88,0.0,2.0,-24.03,-70.5968,0
4.89,0.0,2.01,-24.06,-70.4643,0
4.72,0.0,1.9,-24.2,-70.4669,0
6.1,0.0,2.18,-24.33,-70.2486,0
0.0,0.0,0.0,-24.51,-72.5473,0
8.74,0.0,3.4,-24.0,-69.0506,0
6.51,0.0,2.34,-24.29,-70.4676,0
11.63,0.0,4.19,-23.68,-68.8594,0
0.0,0.0,0.0,-24.51,-72.5507,0
4.14,0.0,1.54,-24.39,-70.7667,0
5.75,0.0,1.99,-24.36,-70.2546,0
7.87,0.0,3.01,-24.17,-68.8647,0
7.15,0.0,2.67,-24.19,-70.243,0
5.76,0.0,2.04,-24.36,-69.9216,0
3.8,0.0,1.37,-24.41,-71.167,0
4.52,0.0,1.73,-24.35,-70.3656,0
3.76,0.0,1.16,-24.45,-71.1669,0
3.89,0.0,1.41,-24.39,-71.4483,0
6.14,0.0,2.16,-24.35,-70.2506,0
0.0,0.0,0.0,-24.51,-72.5531,0
4.31,0.0,1.62,-24.36,-70.9425,0
0.0,0.0,0.0,-24.51,-72.5415,0
4.49,0.0,1.72,-24.34,-70.7614,0
10.29,0.0,3.55,-24.21,-67.7703,0
4.63,0.0,1.58,-24.1,-71.852,0
4.1,0.0,1.54,-24.3,-71.4437,0
7.05,0.0,2.28,-24.36,-70.0691,0
3.12,0.0,1.06,-24.45,-71.4555,0
3.16,0.0,1.08,-24.42,-71.8497,0
4.12,0.0,1.54,-24.25,-71.446,0
3.87,0.0,1.42,-24.36,-71.4452,0
0.0,0.0,0.0,-24.51,-72.5431,0
7.8,0.0,2.63,-24.31,-69.7794,0
0.0,0.0,0.0,-24.51,-72.5419,0
5.93,0.0,2.04,-24.35,-70.7554,0
0.0,0.0,0.0,-24.51,-72.5444,0
4.35,0.0,1.38,-24.43,-71.1634,0
0.0,0.0,0.0,-24.51,-72.5423,0
3.51,0.0,1.25,-24.41,-71.4478,0
4.61,0.0,1.83,-24.24,-70.6005,0
3.68,0.0,1.31,-24.41,-71.45,0
4.09,0.0,1.51,-24.38,-71.1638,0
3.98,0.0,1.48,-24.34,-71.4444,0
2.01,0.0,0.63,-24.48,-71.8547,0
0.0,0.0,0.0,-24.51,-72.5414,0
5.02,0.0,2.09,-23.97,-70.1465,0
13.76,0.0,5.32,-23.31,-67.4963,0
11.5,0.0,4.35,-23.95,-68.6742,0
0.0,0.0,0.0,-24.51,-72.546,0
7.09,0.0,2.69,-24.1,-69.7726,0
2.75,0.0,0.9,-24.45,-71.8522,0
5.42,0.0,1.85,-24.39,-70.4709,0
7.52,0.0,2.87,-23.98,-70.0575,0
11.2,0.0,4.07,-24.06,-68.7427,0
3.03,0.0,1.02,-24.45,-71.4565,0
3.37,0.0,1.18,-24.39,-71.8488,0
3.83,0.0,1.4,-24.39,-71.1617,0
4.17,0.0,1.58,-24.33,-71.1585,0
7.08,0.0,2.6,-24.23,-70.0654,0
2.51,0.0,0.81,-24.46,-71.8564,0
3.86,0.0,1.2,-24.45,-71.1662,0
7.31,0.0,2.39,-24.37,-70.0659,0
3.87,0.0,1.42,-24.19,-71.8468,0
8.65,0.0,3.03,-24.26,-69.5536,0
4.72,0.0,1.9,-24.09,-70.9325,0
0.0,0.0,0.0,-24.51,-72.5414,0
3.33,0.0,1.16,-24.43,-71.4494,0
0.0,0.0,0.0,-24.51,-72.5556,0
3.02,0.0,1.02,-24.43,-71.8505,0
4.0,0.0,1.49,-24.38,-70.9403,0
2.15,0.0,0.68,-24.48,-71.8602,0
0.0,0.0,0.0,-24.51,-72.5463,0
4.79,0.0,1.55,-24.42,-70.7597,0
3.22,0.0,1.15,-24.39,-71.4452,0
5.63,0.0,1.98,-24.37,-69.923,0
9.5,0.0,3.45,-24.22,-67.8584,0
4.85,0.0,1.46,-24.45,-70.4783,0
0.0,0.0,0.0,-24.51,-72.5436,0
3.84,0.0,1.41,-24.22,-71.8469,0
4.17,0.0,1.55,-24.35,-71.4463,0
4.5,0.0,1.77,-24.25,-70.9347,0
4.17,0.0,1.7,-24.08,-69.9077,0
4.21,0.0,1.72,-24.03,-69.8383,0
6.98,0.0,2.57,-24.26,-69.5054,0
1.94,0.0,0.6,-24.48,-71.8598,0
2.02,0.0,0.63,-24.48,-71.8587,0
0.0,0.0,0.0,-24.51,-72.5486,0
2.03,0.0,0.63,-24.48,-71.8586,0
0.0,0.0,0.0,-24.51,-72.5471,0
0.0,0.0,0.0,-24.51,-72.5547,0
0.0,0.0,0.0,-24.51,-72.5471,0
0.0,0.0,0.0,-24.51,-72.5431,0
3.43,0.0,1.21,-24.32,-71.8499,0
3.38,0.0,1.18,-24.33,-71.8502,0
0.0,0.0,6.23,-23.54,0.0,0
4.0,0.0,1.59,-24.17,-70.5978,0
10.3,0.0,3.67,-24.16,-69.6537,0
16.06,0.0,5.58,-23.83,-67.0049,0
2.47,0.0,0.79,-24.47,-71.8542,0
3.3,0.0,1.15,-24.35,-71.8506,0
0.0,0.0,0.0,-24.51,-72.5406,0
2.33,0.0,0.74,-24.47,-71.8582,0
3.62,0.0,1.11,-24.46,-71.168,0
6.68,0.0,2.37,-24.31,-70.4687,0
7.58,0.0,2.81,-24.2,-69.2572,0
3.55,0.0,1.09,-24.44,-71.1722,0
0.0,0.0,0.0,-24.51,-72.5419,0
3.0,0.0,0.89,-24.47,-71.1715,0
8.04,0.0,3.0,-24.24,-68.9713,0
0.0,0.0,0.0,-24.51,-72.551,0
9.7,0.0,3.42,-24.22,-69.1499,0
5.29,0.0,1.8,-24.4,-70.0754,0
0.0,0.0,0.0,-24.51,-72.5428,0
0.0,0.0,0.0,-24.51,-72.5419,0
3.58,0.0,1.28,-24.41,-71.4473,0
3.98,0.0,1.57,-24.21,-70.4659,0
3.8,0.0,1.17,-24.45,-71.1667,0
3.08,0.0,1.05,-24.45,-71.4519,0
1.68,0.0,0.51,-24.49,-71.8638,0
3.33,0.0,1.15,-24.43,-71.4532,0
2.93,0.0,0.98,-24.44,-71.8532,0
5.48,0.0,1.82,-24.4,-70.7588,0
7.38,0.0,2.65,-24.25,-70.0658,0
5.33,0.0,1.79,-24.39,-70.7583,0
0.0,0.0,0.0,-24.51,-72.5428,0
6.66,0.0,2.36,-24.33,-70.0653,0
2.82,0.0,0.94,-24.41,-71.8534,0
8.02,0.0,3.12,-24.04,-68.4173,0
3.17,0.0,1.08,-24.44,-71.4549,0
8.03,0.0,3.15,-23.94,-69.3691,0
1.65,0.0,0.5,-24.49,-71.8682,0
0.0,0.0,0.0,-24.51,-72.5472,0
0.0,0.0,0.0,-24.51,-72.5529,0
2.07,0.0,0.64,-24.48,-71.8582,0
5.16,0.0,1.75,-24.4,-70.4755,0
8.67,0.0,3.29,-24.09,-69.5532,0
0.0,0.0,0.0,-24.51,-72.5419,0
0.0,0.0,0.0,-24.51,-72.5408,0
6.3,0.0,2.19,-24.32,-70.753,0
1.74,0.0,0.53,-24.49,-71.8579,0
8.26,0.0,2.78,-24.28,-69.66,0
4.35,0.0,1.68,-24.18,-71.4423,0
0.0,0.0,0.0,-24.51,-72.5443,0
4.74,0.0,1.91,-24.08,-70.9324,0
5.31,0.0,1.76,-24.38,-70.7593,0
5.13,0.0,1.68,-24.4,-71.1599,0
9.4,0.0,3.85,-23.37,-69.3631,0
4.0,0.0,1.46,-24.38,-71.4475,0
3.8,0.0,1.17,-24.44,-71.1685,0
0.0,0.0,0.0,-24.51,-72.5481,0
5.56,0.0,2.36,-24.0,-69.7782,0
3.23,0.0,1.11,-24.41,-71.8494,0
7.67,0.0,2.92,-24.06,-69.4562,0
10.88,0.0,3.66,-24.23,-69.0829,0
8.24,0.0,3.22,-23.87,-69.6519,0
2.52,0.0,0.81,-24.46,-71.8539,0
9.95,0.0,3.41,-23.98,-69.5561,0
9.95,0.0,3.33,-24.29,-68.4618,0
0.0,0.0,0.0,-24.51,-72.541,0
2.01,0.0,0.63,-24.48,-71.8621,0
3.94,0.0,1.44,-24.4,-71.1654,0
0.0,0.0,0.0,-24.51,-72.5412,0
0.0,0.0,0.0,-24.51,-72.5429,0
13.45,0.0,4.88,-23.27,-70.0578,0
5.1,0.0,1.68,-24.39,-70.7627,0
7.06,0.0,2.58,-24.26,-69.8391,0
2.32,0.0,0.74,-24.47,-71.8583,0
3.82,0.0,1.38,-24.4,-71.4488,0
7.98,0.0,3.09,-23.98,-69.249,0
6.29,0.0,2.29,-24.3,-70.0668,0
10.13,0.0,3.67,-24.19,-68.6788,0
0.0,0.0,0.0,-24.51,-72.5416,0
7.41,0.0,2.81,-24.16,-69.7764,0
0.0,0.0,0.0,-24.51,-72.5458,0
3.68,0.0,1.32,-24.26,-71.8488,0
7.85,0.0,2.6,-24.33,-69.3788,0
4.54,0.0,1.79,-24.17,-71.1555,0
0.0,0.0,0.0,-24.51,-72.5508,0
3.37,0.0,1.17,-24.43,-71.4528,0
10.04,0.0,3.52,-24.16,-70.06,0
3.73,0.0,1.34,-24.41,-71.1678,0
7.59,0.0,2.81,-24.13,-70.242,0
6.14,0.0,1.92,-24.41,-70.4718,0
2.1,0.0,0.66,-24.47,-71.8538,0
0.0,0.0,0.0,-24.51,-72.5419,0
11.51,0.0,4.22,-24.12,-67.4821,0
7.45,0.0,2.72,-24.28,-69.662,0
7.24,0.0,2.59,-24.32,-69.3799,0
10.83,0.0,3.78,-23.96,-68.9694,0
8.12,0.0,3.09,-24.13,-69.7723,0
4.49,0.0,1.76,-24.2,-71.1559,0
5.67,0.0,1.98,-24.37,-69.9197,0
6.43,0.0,2.02,-24.38,-70.4728,0
0.0,0.0,0.0,-24.51,-72.5424,0
3.8,0.0,1.47,-24.2,-71.1553,0
5.19,0.0,2.12,-24.16,-70.6004,0
0.0,0.0,0.0,-24.51,-72.5417,0
7.46,0.0,2.69,-24.31,-69.3776,0
5.74,0.0,2.01,-24.37,-69.919,0
1.98,0.0,0.61,-24.48,-71.8593,0
2.6,0.0,0.85,-24.47,-71.4579,0
7.33,0.0,2.85,-23.92,-68.7229,0
5.97,0.0,2.09,-24.36,-70.2517,0
0.0,0.0,0.0,-24.51,-72.5506,0
7.56,0.0,2.86,-24.19,-69.3726,0
2.25,0.0,0.71,-24.48,-71.8563,0
8.14,0.0,2.8,-24.32,-68.9738,0
2.55,0.0,0.74,-28.08,-82.8527,0
2.0,0.0,0.56,-28.1,-82.8594,0
0.89,0.0,0.22,-28.11,-83.5541,0
1.8,0.0,0.59,-28.09,-83.5492,0
2.99,0.0,0.91,-28.06,-83.2505,0
3.27,0.0,1.16,-27.94,-83.9403,0
3.75,0.0,1.27,-28.04,-81.4702,0
2.94,0.0,0.9,-28.08,-82.1637,0
3.16,0.0,0.99,-28.07,-82.4454,0
2.71,0.0,0.81,-28.08,-82.8488,0
2.91,0.0,0.87,-28.07,-82.563,0
6.15,0.0,1.94,-27.96,-81.8677,0
1.45,0.0,0.45,-28.1,-83.9488,0
3.48,0.0,1.11,-28.06,-81.4716,0
