@RELATION scores

@ATTRIBUTE bm25_score	 NUMERIC
@ATTRIBUTE okapi_tf_score	   NUMERIC
@ATTRIBUTE tf_idf_score	     NUMERIC
@ATTRIBUTE lm_laplace_score	       NUMERIC
@ATTRIBUTE lm_jelinik_mercer	     NUMERIC
@ATTRIBUTE Score	          REAL

@Data
14.32,1.0678,5.42,-31.77,-93.7319,?
12.96,1.5489,5.08,-31.55,-93.5483,?
14.39,2.0578,5.79,-31.51,-90.6957,?
5.69,0.769,1.8,-32.96,-94.6567,?
13.66,1.282,5.11,-31.91,-93.0403,?
11.61,0.9915,3.76,-32.71,-92.4625,?
13.89,1.6431,5.69,-31.11,-92.2316,?
14.75,1.2255,5.76,-31.56,-92.6391,?
13.06,0.7172,5.06,-31.69,-94.424,?
15.82,1.6582,6.11,-31.57,-91.4359,?
1.44,0.6839,0.47,-33.29,-94.3512,?
12.63,1.3731,5.1,-31.44,-94.0162,?
12.97,1.8881,4.96,-31.96,-91.7625,?
15.61,1.3861,5.78,-32.11,-91.0354,?
11.86,1.2179,4.66,-31.94,-93.2705,?
9.84,1.0447,3.06,-32.95,-92.1766,?
3.42,1.091,1.19,-33.21,-94.9318,?
2.86,0.5445,0.89,-33.28,-94.654,?
1.33,0.6107,0.42,-33.29,-95.6257,?
1.4,0.653,0.45,-33.28,-95.6241,?
14.1,1.4136,5.49,-31.62,-91.8533,?
1.28,0.5797,0.4,-33.29,-95.627,?
9.09,0.6316,3.04,-32.73,-93.8477,?
2.98,0.9386,0.98,-33.27,-94.5344,?
4.1,0.7527,1.32,-33.26,-93.9644,?
12.36,1.2894,4.96,-31.74,-93.1507,?
17.38,1.829,6.66,-31.55,-91.7548,?
11.95,1.1849,4.74,-31.8,-93.5552,?
12.63,1.3601,5.11,-31.68,-92.8231,?
9.44,0.6648,3.71,-31.75,-95.6237,?
1.56,0.3697,0.51,-33.29,-96.0343,?
15.26,1.5076,6.11,-31.32,-92.4781,?
0.94,0.3844,0.27,-33.31,-96.0336,?
12.51,1.3242,5.04,-31.55,-93.836,?
15.86,1.6378,6.07,-31.61,-91.8795,?
5.12,0.0,2.08,-32.81,-95.1145,?
13.29,1.5145,5.49,-31.3,-93.0383,?
12.96,1.4175,5.3,-31.44,-93.2626,?
2.49,0.6946,0.96,-33.23,-95.1185,?
3.26,1.0041,1.14,-33.24,-94.6481,?
2.43,0.7233,0.75,-33.29,-95.3416,?
14.07,1.8622,5.66,-31.31,-92.7007,?
13.06,1.3975,5.38,-31.36,-92.9469,?
13.38,1.5273,5.56,-31.4,-92.0177,?
12.66,1.3615,5.13,-31.6,-93.2645,?
12.2,0.4776,3.94,-32.79,-92.5796,?
14.58,1.0982,5.63,-31.6,-93.3969,?
11.64,1.0518,4.67,-31.71,-93.8428,?
11.85,1.1531,4.7,-31.63,-94.4228,?
12.5,1.301,5.04,-31.56,-93.6835,?
11.32,1.0125,4.48,-31.85,-93.9613,?
1.48,0.7125,0.49,-33.28,-94.6564,?
9.48,0.6692,3.74,-32.04,-95.1201,?
12.58,1.3155,5.09,-31.63,-93.0451,?
12.46,1.3436,5.0,-31.54,-94.0168,?
11.14,1.1212,4.26,-32.1,-94.0231,?
10.84,1.1132,4.09,-32.18,-94.2444,?
12.01,1.1568,4.81,-31.74,-93.2413,?
12.09,1.1528,4.88,-31.52,-94.0883,?
2.14,0.0,0.71,-33.27,-96.033,?
11.59,1.2315,4.49,-32.08,-93.1821,?
12.35,1.3877,4.92,-31.85,-92.9951,?
14.41,1.3058,5.5,-31.88,-92.4855,?
11.65,1.1189,4.59,-31.73,-94.4236,?
1.4,0.6566,0.46,-33.29,-95.1209,?
1.31,0.5941,0.41,-33.3,-95.3438,?
9.82,1.0006,3.51,-32.45,-93.7441,?
12.31,1.1923,5.0,-31.4,-94.0871,?
1.51,0.7339,0.51,-33.27,-95.1162,?
1.5,0.7235,0.5,-33.27,-95.1168,?
0.0,0.0,0.0,-33.32,-96.7372,?
13.74,1.7845,5.46,-31.57,-91.9456,?
0.0,0.0,0.0,-33.32,-96.7284,?
5.95,0.5129,1.94,-33.19,-93.5579,?
3.63,0.0,1.28,-33.14,-96.0299,?
11.68,1.0831,4.65,-31.72,-94.0906,?
2.94,0.9234,0.96,-33.26,-95.3372,?
13.85,1.6928,5.63,-31.41,-91.5444,?
10.32,0.7577,4.23,-31.76,-94.5366,?
0.0,0.0,0.0,-33.32,-96.7217,?
12.63,1.1833,4.35,-32.55,-92.8581,?
12.87,1.5731,5.0,-31.61,-93.7295,?
12.5,1.3044,5.0,-31.57,-92.7857,?
0.83,0.3292,0.23,-33.31,-96.0368,?
1.54,0.3648,0.51,-33.29,-96.0346,?
2.38,0.6478,0.9,-33.22,-95.6243,?
2.92,0.8931,0.96,-33.27,-94.2525,?
14.78,1.5332,5.52,-31.95,-91.794,?
15.04,1.4452,5.74,-31.67,-91.948,?
12.04,1.2013,4.8,-31.77,-93.5545,?
0.74,0.2859,0.2,-33.31,-96.0402,?
1.21,0.2727,0.38,-33.31,-96.0415,?
7.62,0.4946,2.76,-32.51,-95.6314,?
7.16,0.7834,2.39,-32.84,-94.9396,?
2.28,0.0,0.77,-33.26,-96.0315,?
0.0,0.0,0.0,-33.32,-96.7308,?
9.5,0.836,3.46,-32.4,-94.6538,?
11.33,1.2449,4.34,-32.09,-93.9558,?
11.61,1.2195,4.51,-32.03,-93.555,?
0.0,0.0,0.0,-33.32,-96.729,?
11.09,1.2087,4.21,-32.23,-93.5154,?
12.58,1.3263,5.09,-31.69,-92.6445,?
12.49,0.7346,4.86,-31.79,-93.8459,?
9.61,0.6826,3.81,-31.62,-95.6231,?
11.07,0.987,4.32,-31.96,-94.0945,?
4.15,0.0,1.53,-32.95,-96.0274,?
7.14,1.2855,2.52,-33.06,-93.5468,?
0.97,0.3983,0.28,-33.31,-96.0329,?
1.44,0.6797,0.47,-33.28,-95.339,?
13.12,1.65,5.15,-31.59,-92.9906,?
14.99,0.9746,5.3,-32.32,-92.7415,?
16.7,1.6414,6.44,-31.6,-91.1356,?
13.07,1.2791,4.77,-32.11,-93.0404,?
2.59,0.7852,0.82,-33.28,-95.34,?
12.22,1.3061,4.78,-31.76,-93.1507,?
18.58,1.789,6.27,-30.47,-92.4512,?
0.0,1.4915,6.67,-30.92,-90.4445,?
0.0,0.0,0.0,-33.32,-96.7206,?
6.67,0.4153,2.32,-32.6,-96.0321,?
13.64,1.7855,5.43,-31.64,-92.0132,?
12.8,1.3681,5.22,-31.59,-92.6422,?
6.94,0.7241,2.5,-33.04,-93.1501,?
12.26,1.2247,4.93,-31.66,-93.4368,?
10.54,0.7831,4.38,-31.66,-94.3375,?
14.89,1.3081,5.86,-31.52,-92.1716,?
12.05,1.2711,4.77,-31.76,-94.0186,?
11.58,1.2458,4.49,-32.03,-93.7346,?
11.18,0.3763,3.8,-32.66,-93.5614,?
17.18,1.5669,6.71,-31.4,-90.4672,?
17.18,1.5669,6.71,-31.4,-90.4672,?
12.94,1.3645,5.32,-31.42,-92.862,?
14.85,1.306,5.69,-31.77,-92.8588,?
12.57,1.2815,5.11,-31.52,-93.4345,?
11.19,0.6876,3.61,-32.88,-92.1754,?
2.01,0.5118,0.71,-33.25,-96.0288,?
14.71,1.2894,5.65,-31.76,-92.7065,?
1.27,0.5706,0.4,-33.3,-95.6274,?
12.63,1.2706,5.16,-31.17,-94.2386,?
6.9,0.4819,2.66,-32.78,-94.6434,?
2.78,0.9096,0.89,-33.27,-94.9357,?
5.13,0.0,2.09,-24.22,-70.1565,?
4.87,0.0,1.93,-24.29,-70.2554,?
7.42,0.0,2.67,-24.29,-70.3494,?
0.0,0.0,0.0,-24.51,-72.5409,?
8.62,0.0,3.29,-23.79,-68.9181,?
7.04,0.0,2.53,-24.32,-69.6648,?
11.06,0.0,3.86,-24.21,-67.616,?
5.67,0.0,1.99,-24.36,-70.2516,?
8.24,0.0,3.16,-24.14,-69.1474,?
9.71,0.0,3.45,-24.22,-69.1474,?
0.0,0.0,0.0,-24.51,-72.5464,?
0.0,0.0,0.0,-24.51,-72.5474,?
0.0,0.0,0.0,-24.51,-72.5439,?
0.0,0.0,0.0,-24.51,-72.5417,?
0.0,0.0,0.0,-24.51,-72.5416,?
8.3,0.0,2.84,-24.3,-69.5541,?
6.88,0.0,2.59,-24.18,-69.2216,?
8.76,0.0,2.98,-24.3,-69.6581,?
4.57,0.0,1.47,-24.43,-70.7606,?
8.27,0.0,2.79,-24.33,-69.3737,?
7.09,0.0,2.58,-24.28,-69.8418,?
3.54,0.0,1.26,-24.35,-71.848,?
8.73,0.0,2.98,-24.28,-70.0614,?
0.0,0.0,0.0,-24.51,-72.5411,?
7.72,0.0,2.88,-24.22,-69.553,?
6.59,0.0,2.34,-24.33,-69.845,?
6.89,0.0,2.48,-24.3,-69.8431,?
3.95,0.0,1.46,-24.38,-70.941,?
5.89,0.0,1.98,-24.4,-70.073,?
16.07,0.0,0.0,-22.99,-67.4718,?
0.0,0.0,0.0,-24.51,-72.5436,?
0.0,0.0,0.0,-24.51,-72.5434,?
2.12,0.0,0.66,-24.48,-71.8576,?
7.09,0.0,2.55,-24.31,-69.6645,?
3.68,0.0,1.33,-24.39,-71.4465,?
0.0,0.0,0.0,-24.51,-72.546,?
10.98,0.0,3.8,-23.84,-69.7754,?
3.93,0.0,1.44,-24.32,-71.1644,?
0.0,0.0,0.0,-24.51,-72.5438,?
4.21,0.0,1.32,-24.44,-71.1626,?
9.07,0.0,3.26,-24.15,-68.7681,?
0.0,0.0,0.0,-24.51,-72.5448,?
6.82,0.0,2.57,-24.23,-69.5591,?
4.73,0.0,1.85,-24.31,-70.6068,?
8.7,0.0,3.15,-24.18,-68.9687,?
4.34,0.0,1.64,-24.32,-71.4453,?
2.77,0.0,0.91,-24.45,-71.852,?
0.0,0.0,0.0,-24.51,-72.5458,?
11.2,0.0,4.07,-24.07,-69.3673,?
3.47,0.0,1.23,-24.43,-71.1658,?
0.0,0.0,0.0,-24.51,-72.5411,?
13.4,0.0,4.91,-23.72,-68.5601,?
6.09,0.0,2.08,-24.33,-70.7557,?
3.91,0.0,1.28,-24.22,-71.8554,?
0.0,0.0,0.0,-24.51,-72.5445,?
0.0,0.0,0.0,-24.51,-72.5423,?
0.0,0.0,0.0,-24.51,-72.5455,?
0.0,0.0,0.0,-24.51,-72.5432,?
0.0,0.0,0.0,-24.51,-72.5472,?
3.59,0.0,1.28,-24.29,-71.8492,?
11.57,0.0,4.34,-24.0,-67.7611,?
6.31,0.0,2.19,-24.32,-70.7529,?
0.0,0.0,0.0,-24.51,-72.5496,?
10.76,0.0,3.64,-23.73,-70.4662,?
2.52,0.0,0.81,-24.46,-71.8539,?
4.4,0.0,1.71,-24.13,-71.442,?
0.0,0.0,0.0,-24.51,-72.5419,?
12.31,0.0,4.7,-23.94,-67.6952,?
6.01,0.0,2.13,-24.33,-70.2461,?
7.35,0.0,2.79,-24.1,-69.2917,?
3.32,0.0,1.16,-24.4,-71.849,?
4.19,0.0,1.59,-24.27,-71.4432,?
10.54,0.0,3.73,-24.18,-68.681,?
5.18,0.0,2.12,-24.2,-70.0701,?
0.0,0.0,0.0,-24.51,-72.5404,?
3.58,0.0,1.28,-24.34,-71.8479,?
3.54,0.0,1.26,-24.41,-71.4476,?
0.0,0.0,0.0,-24.51,-72.5435,?
0.0,0.0,0.0,-24.51,-72.5466,?
7.09,0.0,2.27,-24.35,-70.4704,?
2.53,0.0,0.84,-24.44,-71.8504,?
0.0,0.0,0.0,-24.51,-72.5524,?
3.73,0.0,1.43,-24.31,-70.7544,?
0.0,0.0,0.0,-24.51,-72.5417,?
3.35,0.0,1.17,-24.43,-71.1673,?
2.91,0.0,0.97,-24.46,-71.4538,?
5.58,0.0,1.86,-24.4,-70.7583,?
9.04,0.0,2.89,-24.34,-68.9712,?
0.0,0.0,0.0,-24.51,-72.541,?
6.84,0.0,2.55,-24.23,-69.6649,?
0.0,0.0,0.0,-24.51,-72.5476,?
7.09,0.0,2.74,-24.11,-69.4596,?
4.76,0.0,1.54,-24.38,-71.1611,?
3.7,0.0,1.34,-24.39,-71.4463,?
3.99,0.0,1.48,-24.34,-71.4444,?
7.87,0.0,2.98,-24.16,-69.0601,?
0.0,0.0,0.0,-24.51,-72.5413,?
5.59,0.0,1.92,-24.37,-70.4698,?
4.98,0.0,1.65,-24.41,-70.7603,?
9.38,0.0,3.28,-24.21,-69.5525,?
0.0,0.0,0.0,-24.51,-72.5426,?
3.95,0.0,1.46,-24.37,-71.1605,?
7.95,0.0,3.14,-23.97,-68.5638,?
0.0,0.0,0.0,-24.51,-72.5408,?
7.86,0.0,3.06,-24.06,-68.8881,?
5.78,0.0,2.06,-24.35,-70.0708,?
0.0,0.0,0.0,-24.51,-72.5411,?
1.8,0.0,0.55,-24.48,-71.8572,?
4.43,0.0,1.69,-24.34,-70.941,?
11.47,0.0,3.63,-24.18,-68.28,?
4.66,0.0,1.81,-24.32,-70.4773,?
5.08,0.0,2.06,-24.23,-70.2509,?
3.68,0.0,1.33,-24.39,-71.4465,?
3.68,0.0,1.33,-24.39,-71.4465,?
4.5,0.0,1.77,-24.28,-70.6022,?
0.0,0.0,0.0,-24.51,-72.5424,?
4.88,0.0,2.0,-24.03,-70.5968,?
4.89,0.0,2.01,-24.06,-70.4643,?
4.72,0.0,1.9,-24.2,-70.4669,?
6.1,0.0,2.18,-24.33,-70.2486,?
0.0,0.0,0.0,-24.51,-72.5473,?
8.74,0.0,3.4,-24.0,-69.0506,?
6.51,0.0,2.34,-24.29,-70.4676,?
11.63,0.0,4.19,-23.68,-68.8594,?
0.0,0.0,0.0,-24.51,-72.5507,?
4.14,0.0,1.54,-24.39,-70.7667,?
5.75,0.0,1.99,-24.36,-70.2546,?
7.87,0.0,3.01,-24.17,-68.8647,?
7.15,0.0,2.67,-24.19,-70.243,?
5.76,0.0,2.04,-24.36,-69.9216,?
3.8,0.0,1.37,-24.41,-71.167,?
4.52,0.0,1.73,-24.35,-70.3656,?
3.76,0.0,1.16,-24.45,-71.1669,?
3.89,0.0,1.41,-24.39,-71.4483,?
6.14,0.0,2.16,-24.35,-70.2506,?
0.0,0.0,0.0,-24.51,-72.5531,?
4.31,0.0,1.62,-24.36,-70.9425,?
0.0,0.0,0.0,-24.51,-72.5415,?
4.49,0.0,1.72,-24.34,-70.7614,?
10.29,0.0,3.55,-24.21,-67.7703,?
4.63,0.0,1.58,-24.1,-71.852,?
4.1,0.0,1.54,-24.3,-71.4437,?
7.05,0.0,2.28,-24.36,-70.0691,?
3.12,0.0,1.06,-24.45,-71.4555,?
3.16,0.0,1.08,-24.42,-71.8497,?
4.12,0.0,1.54,-24.25,-71.446,?
3.87,0.0,1.42,-24.36,-71.4452,?
0.0,0.0,0.0,-24.51,-72.5431,?
7.8,0.0,2.63,-24.31,-69.7794,?
0.0,0.0,0.0,-24.51,-72.5419,?
5.93,0.0,2.04,-24.35,-70.7554,?
0.0,0.0,0.0,-24.51,-72.5444,?
4.35,0.0,1.38,-24.43,-71.1634,?
0.0,0.0,0.0,-24.51,-72.5423,?
3.51,0.0,1.25,-24.41,-71.4478,?
4.61,0.0,1.83,-24.24,-70.6005,?
3.68,0.0,1.31,-24.41,-71.45,?
4.09,0.0,1.51,-24.38,-71.1638,?
3.98,0.0,1.48,-24.34,-71.4444,?
2.01,0.0,0.63,-24.48,-71.8547,?
0.0,0.0,0.0,-24.51,-72.5414,?
5.02,0.0,2.09,-23.97,-70.1465,?
13.76,0.0,5.32,-23.31,-67.4963,?
11.5,0.0,4.35,-23.95,-68.6742,?
0.0,0.0,0.0,-24.51,-72.546,?
7.09,0.0,2.69,-24.1,-69.7726,?
2.75,0.0,0.9,-24.45,-71.8522,?
5.42,0.0,1.85,-24.39,-70.4709,?
7.52,0.0,2.87,-23.98,-70.0575,?
11.2,0.0,4.07,-24.06,-68.7427,?
3.03,0.0,1.02,-24.45,-71.4565,?
3.37,0.0,1.18,-24.39,-71.8488,?
3.83,0.0,1.4,-24.39,-71.1617,?
4.17,0.0,1.58,-24.33,-71.1585,?
7.08,0.0,2.6,-24.23,-70.0654,?
2.51,0.0,0.81,-24.46,-71.8564,?
3.86,0.0,1.2,-24.45,-71.1662,?
7.31,0.0,2.39,-24.37,-70.0659,?
3.87,0.0,1.42,-24.19,-71.8468,?
8.65,0.0,3.03,-24.26,-69.5536,?
4.72,0.0,1.9,-24.09,-70.9325,?
0.0,0.0,0.0,-24.51,-72.5414,?
3.33,0.0,1.16,-24.43,-71.4494,?
0.0,0.0,0.0,-24.51,-72.5556,?
3.02,0.0,1.02,-24.43,-71.8505,?
4.0,0.0,1.49,-24.38,-70.9403,?
2.15,0.0,0.68,-24.48,-71.8602,?
0.0,0.0,0.0,-24.51,-72.5463,?
4.79,0.0,1.55,-24.42,-70.7597,?
3.22,0.0,1.15,-24.39,-71.4452,?
5.63,0.0,1.98,-24.37,-69.923,?
9.5,0.0,3.45,-24.22,-67.8584,?
4.85,0.0,1.46,-24.45,-70.4783,?
0.0,0.0,0.0,-24.51,-72.5436,?
3.84,0.0,1.41,-24.22,-71.8469,?
4.17,0.0,1.55,-24.35,-71.4463,?
4.5,0.0,1.77,-24.25,-70.9347,?
4.17,0.0,1.7,-24.08,-69.9077,?
4.21,0.0,1.72,-24.03,-69.8383,?
6.98,0.0,2.57,-24.26,-69.5054,?
1.94,0.0,0.6,-24.48,-71.8598,?
2.02,0.0,0.63,-24.48,-71.8587,?
0.0,0.0,0.0,-24.51,-72.5486,?
2.03,0.0,0.63,-24.48,-71.8586,?
0.0,0.0,0.0,-24.51,-72.5471,?
0.0,0.0,0.0,-24.51,-72.5547,?
0.0,0.0,0.0,-24.51,-72.5471,?
0.0,0.0,0.0,-24.51,-72.5431,?
3.43,0.0,1.21,-24.32,-71.8499,?
3.38,0.0,1.18,-24.33,-71.8502,?
0.0,0.0,6.23,-23.54,0.0,?
4.0,0.0,1.59,-24.17,-70.5978,?
10.3,0.0,3.67,-24.16,-69.6537,?
16.06,0.0,5.58,-23.83,-67.0049,?
2.47,0.0,0.79,-24.47,-71.8542,?
3.3,0.0,1.15,-24.35,-71.8506,?
0.0,0.0,0.0,-24.51,-72.5406,?
2.33,0.0,0.74,-24.47,-71.8582,?
3.62,0.0,1.11,-24.46,-71.168,?
6.68,0.0,2.37,-24.31,-70.4687,?
7.58,0.0,2.81,-24.2,-69.2572,?
3.55,0.0,1.09,-24.44,-71.1722,?
0.0,0.0,0.0,-24.51,-72.5419,?
3.0,0.0,0.89,-24.47,-71.1715,?
8.04,0.0,3.0,-24.24,-68.9713,?
0.0,0.0,0.0,-24.51,-72.551,?
9.7,0.0,3.42,-24.22,-69.1499,?
5.29,0.0,1.8,-24.4,-70.0754,?
0.0,0.0,0.0,-24.51,-72.5428,?
0.0,0.0,0.0,-24.51,-72.5419,?
3.58,0.0,1.28,-24.41,-71.4473,?
3.98,0.0,1.57,-24.21,-70.4659,?
3.8,0.0,1.17,-24.45,-71.1667,?
3.08,0.0,1.05,-24.45,-71.4519,?
1.68,0.0,0.51,-24.49,-71.8638,?
3.33,0.0,1.15,-24.43,-71.4532,?
2.93,0.0,0.98,-24.44,-71.8532,?
5.48,0.0,1.82,-24.4,-70.7588,?
7.38,0.0,2.65,-24.25,-70.0658,?
5.33,0.0,1.79,-24.39,-70.7583,?
0.0,0.0,0.0,-24.51,-72.5428,?
6.66,0.0,2.36,-24.33,-70.0653,?
2.82,0.0,0.94,-24.41,-71.8534,?
8.02,0.0,3.12,-24.04,-68.4173,?
3.17,0.0,1.08,-24.44,-71.4549,?
8.03,0.0,3.15,-23.94,-69.3691,?
1.65,0.0,0.5,-24.49,-71.8682,?
0.0,0.0,0.0,-24.51,-72.5472,?
0.0,0.0,0.0,-24.51,-72.5529,?
2.07,0.0,0.64,-24.48,-71.8582,?
5.16,0.0,1.75,-24.4,-70.4755,?
8.67,0.0,3.29,-24.09,-69.5532,?
0.0,0.0,0.0,-24.51,-72.5419,?
0.0,0.0,0.0,-24.51,-72.5408,?
6.3,0.0,2.19,-24.32,-70.753,?
1.74,0.0,0.53,-24.49,-71.8579,?
8.26,0.0,2.78,-24.28,-69.66,?
4.35,0.0,1.68,-24.18,-71.4423,?
0.0,0.0,0.0,-24.51,-72.5443,?
4.74,0.0,1.91,-24.08,-70.9324,?
5.31,0.0,1.76,-24.38,-70.7593,?
5.13,0.0,1.68,-24.4,-71.1599,?
9.4,0.0,3.85,-23.37,-69.3631,?
4.0,0.0,1.46,-24.38,-71.4475,?
3.8,0.0,1.17,-24.44,-71.1685,?
0.0,0.0,0.0,-24.51,-72.5481,?
5.56,0.0,2.36,-24.0,-69.7782,?
3.23,0.0,1.11,-24.41,-71.8494,?
7.67,0.0,2.92,-24.06,-69.4562,?
10.88,0.0,3.66,-24.23,-69.0829,?
8.24,0.0,3.22,-23.87,-69.6519,?
2.52,0.0,0.81,-24.46,-71.8539,?
9.95,0.0,3.41,-23.98,-69.5561,?
9.95,0.0,3.33,-24.29,-68.4618,?
0.0,0.0,0.0,-24.51,-72.541,?
2.01,0.0,0.63,-24.48,-71.8621,?
3.94,0.0,1.44,-24.4,-71.1654,?
0.0,0.0,0.0,-24.51,-72.5412,?
0.0,0.0,0.0,-24.51,-72.5429,?
13.45,0.0,4.88,-23.27,-70.0578,?
5.1,0.0,1.68,-24.39,-70.7627,?
7.06,0.0,2.58,-24.26,-69.8391,?
2.32,0.0,0.74,-24.47,-71.8583,?
3.82,0.0,1.38,-24.4,-71.4488,?
7.98,0.0,3.09,-23.98,-69.249,?
6.29,0.0,2.29,-24.3,-70.0668,?
10.13,0.0,3.67,-24.19,-68.6788,?
0.0,0.0,0.0,-24.51,-72.5416,?
7.41,0.0,2.81,-24.16,-69.7764,?
0.0,0.0,0.0,-24.51,-72.5458,?
3.68,0.0,1.32,-24.26,-71.8488,?
7.85,0.0,2.6,-24.33,-69.3788,?
4.54,0.0,1.79,-24.17,-71.1555,?
0.0,0.0,0.0,-24.51,-72.5508,?
3.37,0.0,1.17,-24.43,-71.4528,?
10.04,0.0,3.52,-24.16,-70.06,?
3.73,0.0,1.34,-24.41,-71.1678,?
7.59,0.0,2.81,-24.13,-70.242,?
6.14,0.0,1.92,-24.41,-70.4718,?
2.1,0.0,0.66,-24.47,-71.8538,?
0.0,0.0,0.0,-24.51,-72.5419,?
11.51,0.0,4.22,-24.12,-67.4821,?
7.45,0.0,2.72,-24.28,-69.662,?
7.24,0.0,2.59,-24.32,-69.3799,?
10.83,0.0,3.78,-23.96,-68.9694,?
8.12,0.0,3.09,-24.13,-69.7723,?
4.49,0.0,1.76,-24.2,-71.1559,?
5.67,0.0,1.98,-24.37,-69.9197,?
6.43,0.0,2.02,-24.38,-70.4728,?
0.0,0.0,0.0,-24.51,-72.5424,?
3.8,0.0,1.47,-24.2,-71.1553,?
5.19,0.0,2.12,-24.16,-70.6004,?
0.0,0.0,0.0,-24.51,-72.5417,?
7.46,0.0,2.69,-24.31,-69.3776,?
5.74,0.0,2.01,-24.37,-69.919,?
1.98,0.0,0.61,-24.48,-71.8593,?
2.6,0.0,0.85,-24.47,-71.4579,?
7.33,0.0,2.85,-23.92,-68.7229,?
5.97,0.0,2.09,-24.36,-70.2517,?
0.0,0.0,0.0,-24.51,-72.5506,?
7.56,0.0,2.86,-24.19,-69.3726,?
2.25,0.0,0.71,-24.48,-71.8563,?
8.14,0.0,2.8,-24.32,-68.9738,?
2.55,0.0,0.74,-28.08,-82.8527,?
2.0,0.0,0.56,-28.1,-82.8594,?
0.89,0.0,0.22,-28.11,-83.5541,?
1.8,0.0,0.59,-28.09,-83.5492,?
2.99,0.0,0.91,-28.06,-83.2505,?
3.27,0.0,1.16,-27.94,-83.9403,?
3.75,0.0,1.27,-28.04,-81.4702,?
2.94,0.0,0.9,-28.08,-82.1637,?
3.16,0.0,0.99,-28.07,-82.4454,?
2.71,0.0,0.81,-28.08,-82.8488,?
2.91,0.0,0.87,-28.07,-82.563,?
6.15,0.0,1.94,-27.96,-81.8677,?
1.45,0.0,0.45,-28.1,-83.9488,?
3.48,0.0,1.11,-28.06,-81.4716,?
3.18,0.0,1.03,-28.05,-82.5669,?
9.76,0.0,3.71,-27.12,-82.3349,?
0.86,0.0,0.22,-28.11,-83.5557,?
9.94,0.0,3.58,-27.38,-80.8357,?
4.86,0.0,1.44,-27.96,-82.1659,?
7.67,0.0,3.17,-26.92,-82.6912,?
12.2,0.0,4.46,-27.13,-79.5182,?
14.15,0.3929,4.65,-26.16,-80.5512,?
9.28,0.0,3.5,-27.23,-82.1565,?
7.46,0.0,3.04,-26.97,-83.0252,?
2.91,0.0,0.82,-28.09,-82.1702,?
1.08,0.0,0.29,-28.11,-83.5452,?
10.65,0.0,3.63,-27.61,-79.6327,?
9.59,0.0,3.5,-27.26,-81.6433,?
11.33,0.0,4.27,-27.03,-81.308,?
11.57,0.0,4.26,-27.05,-80.6146,?
20.73,0.5553,7.32,-25.13,-80.0715,?
5.53,0.0,1.9,-27.99,-80.6254,?
7.58,0.0,3.11,-26.86,-83.0244,?
1.0,0.0,0.26,-28.11,-83.9431,?
4.29,0.0,1.38,-28.04,-81.6533,?
1.23,0.0,0.34,-28.1,-83.2598,?
8.99,0.0,3.26,-27.57,-81.863,?
2.76,0.0,0.93,-28.02,-83.9437,?
0.0,0.0,0.0,-28.12,-84.631,?
12.12,0.0,4.58,-27.11,-81.0511,?
4.23,0.0,1.34,-28.04,-81.8756,?
3.89,0.0,1.17,-28.07,-81.7605,?
9.77,0.0,3.58,-27.32,-81.06,?
12.82,0.0,4.28,-27.56,-80.0731,?
9.58,0.0,3.33,-27.32,-82.1474,?
18.4,0.4576,6.6,-25.35,-80.5465,?
1.51,0.0,0.45,-28.08,-82.8517,?
9.14,0.0,3.15,-27.39,-82.5531,?
0.0,0.0,0.0,-28.12,-84.6411,?
0.0,0.0,0.0,-28.12,-84.6407,?
20.08,0.4216,7.51,-24.36,-80.4755,?
1.49,0.0,0.46,-28.1,-83.9512,?
2.25,0.0,0.67,-28.09,-83.2656,?
4.4,0.0,1.51,-28.02,-81.9409,?
3.66,0.0,1.08,-28.07,-82.5641,?
5.11,0.0,1.54,-28.01,-81.6524,?
3.03,0.0,0.98,-28.02,-83.9489,?
5.15,0.0,1.64,-28.03,-81.349,?
1.23,0.0,0.37,-28.11,-83.9537,?
3.29,0.0,1.07,-28.05,-82.8459,?
7.72,0.0,3.19,-26.93,-82.5591,?
2.91,0.0,0.91,-28.08,-82.859,?
1.79,0.0,0.57,-28.09,-83.9463,?
12.38,0.0,4.74,-26.77,-81.4577,?
2.69,0.0,0.79,-28.08,-82.851,?
1.82,0.0,0.6,-28.09,-83.9433,?
6.01,0.0,2.11,-27.81,-82.845,?
6.52,0.0,2.19,-27.72,-83.2502,?
9.24,0.0,3.66,-26.96,-81.8668,?
9.48,0.0,3.18,-27.79,-81.0552,?
11.74,0.0,4.49,-26.96,-79.5659,?
25.4,0.7344,9.89,-24.15,-76.6811,?
2.2,0.0,0.62,-28.09,-82.1749,?
10.61,0.0,4.11,-26.79,-81.0551,?
2.61,0.0,0.77,-28.08,-83.2537,?
7.02,0.0,2.77,-27.17,-83.2486,?
13.08,0.0,4.41,-27.5,-79.3878,?
9.86,0.0,3.54,-27.4,-80.8361,?
2.19,0.0,0.61,-28.09,-82.8583,?
2.95,0.0,0.92,-28.08,-83.2568,?
3.36,0.0,1.11,-28.04,-82.8452,?
5.7,0.0,1.97,-27.93,-80.3704,?
8.8,0.0,2.97,-27.54,-81.8618,?
21.93,0.4687,8.01,-24.85,-79.3827,?
17.16,0.3465,5.99,-25.64,-80.7665,?
19.44,0.6058,6.92,-25.37,-78.2905,?
9.51,0.0,3.12,-27.71,-79.6765,?
